Glucose_exchange_input,Glutamine_exchange_input,G6P_input,FBP_input,G3P_input,PEP_input,lac_exchange_input,gln_input,glu_input,solution_output
0.21,0.003,1.68,1.08,0.64,0.84,10.6666666666667,0.56,1.56,0.0517821724745174
0.21,0.003,1.68,1.08,0.64,0.84,10.6666666666667,0.733333333333333,0.88,0.0503588307032511
0.21,0.003,1.68,1.08,0.64,0.84,10.6666666666667,0.733333333333333,1.10666666666667,0.050995588864081
0.21,0.003,1.68,1.08,0.64,0.84,10.6666666666667,0.733333333333333,1.33333333333333,0.0516323470248991
0.21,0.003,1.68,1.08,0.64,0.84,10.6666666666667,0.733333333333333,1.56,0.0522691051857274
0.21,0.003,1.68,1.08,0.64,0.84,10.6666666666667,0.906666666666667,0.88,0.0508457634144718
0.21,0.003,1.68,1.08,0.64,0.84,10.6666666666667,0.906666666666667,1.10666666666667,0.0514825215752954
0.21,0.003,1.68,1.08,0.64,0.84,10.6666666666667,0.906666666666667,1.33333333333333,0.0521192797361132
0.21,0.003,1.68,1.08,0.64,0.84,10.6666666666667,0.906666666666667,1.56,0.0527560378969424
0.21,0.003,1.68,1.08,0.64,0.84,10.6666666666667,1.08,0.88,0.0513326961257002
0.21,0.003,1.68,1.08,0.64,0.84,10.6666666666667,1.08,1.10666666666667,0.0519694542865193
0.21,0.003,1.68,1.08,0.64,0.84,10.6666666666667,1.08,1.33333333333333,0.0526062124473397
0.21,0.003,1.68,1.08,0.64,0.84,10.6666666666667,1.08,1.56,0.0532429706081661
0.21,0.003,1.68,1.08,0.64,0.84,14.9333333333333,0.56,0.88,0.0578625886376615
0.21,0.003,1.68,1.08,0.64,0.84,14.9333333333333,0.56,1.10666666666667,0.0584993467985078
0.21,0.003,1.68,1.08,0.64,0.84,14.9333333333333,0.56,1.33333333333333,0.0591361049593237
0.21,0.003,1.68,1.08,0.64,0.84,14.9333333333333,0.56,1.56,0.0597728631201334
0.21,0.003,1.68,1.08,0.64,0.84,14.9333333333333,0.733333333333333,0.88,0.0583495213488833
0.21,0.003,1.68,1.08,0.64,0.84,14.9333333333333,0.733333333333333,1.10666666666667,0.0589862795097055
0.21,0.003,1.68,1.08,0.64,0.84,14.9333333333333,0.733333333333333,1.33333333333333,0.0596230376705377
0.21,0.003,1.68,1.08,0.64,0.84,14.9333333333333,0.733333333333333,1.56,0.0602597958313632
0.21,0.003,1.68,1.08,0.64,0.84,14.9333333333333,0.906666666666667,0.88,0.0588364540601116
0.21,0.003,1.68,1.08,0.64,0.84,14.9333333333333,0.906666666666667,1.10666666666667,0.0594732122209321
0.21,0.003,1.68,1.08,0.64,0.84,14.9333333333333,0.906666666666667,1.33333333333333,0.0601099703817601
0.21,0.003,1.68,1.08,0.64,0.84,14.9333333333333,0.906666666666667,1.56,0.0607467285425754
0.21,0.003,1.68,1.08,0.64,0.84,14.9333333333333,1.08,0.88,0.0593233867713368
0.21,0.003,1.68,1.08,0.64,0.84,14.9333333333333,1.08,1.10666666666667,0.0599601449321497
0.21,0.003,1.68,1.08,0.64,0.84,14.9333333333333,1.08,1.33333333333333,0.0605969030929812
0.21,0.003,1.68,1.08,0.64,0.84,14.9333333333333,1.08,1.56,0.0612336612537959
0.21,0.003,1.68,1.08,0.64,0.84,19.2,0.56,0.88,0.0658532792833055
0.21,0.003,1.68,1.08,0.64,0.84,19.2,0.56,1.10666666666667,0.0664900374441184
0.21,0.003,1.68,1.08,0.64,0.84,19.2,0.56,1.33333333333333,0.0671267956049526
0.21,0.003,1.68,1.08,0.64,0.84,19.2,0.56,1.56,0.0677635537657743
0.21,0.003,1.68,1.08,0.64,0.84,19.2,0.733333333333333,0.88,0.0663402119945175
0.21,0.003,1.68,1.08,0.64,0.84,19.2,0.733333333333333,1.10666666666667,0.0669769701553369
0.21,0.003,1.68,1.08,0.64,0.84,19.2,0.733333333333333,1.33333333333333,0.0676137283161806
0.21,0.003,1.68,1.08,0.64,0.84,19.2,0.733333333333333,1.56,0.0682504864769974
0.21,0.003,1.68,1.08,0.64,0.84,19.2,0.906666666666667,0.88,0.0668271447057347
0.21,0.003,1.68,1.08,0.64,0.84,19.2,0.906666666666667,1.10666666666667,0.0674639028665786
0.21,0.003,1.68,1.08,0.64,0.84,19.2,0.906666666666667,1.33333333333333,0.0681006610273861
0.21,0.003,1.68,1.08,0.64,0.84,19.2,0.906666666666667,1.56,0.0687374191882039
0.21,0.003,1.68,1.08,0.64,0.84,19.2,1.08,0.88,0.0673140774169567
0.21,0.003,1.68,1.08,0.64,0.84,19.2,1.08,1.10666666666667,0.0679508355777759
0.21,0.003,1.68,1.08,0.64,0.84,19.2,1.08,1.33333333333333,0.0685875937386017
0.21,0.003,1.68,1.08,0.64,0.84,19.2,1.08,1.56,0.0692243518994301
0.21,0.003,1.68,1.08,0.64,0.84,6.4,0.56,0.88,0.0418812073464042
0.21,0.003,1.68,1.08,0.84,0.24,6.4,0.56,1.10666666666667,0.041914501890766
0.21,0.003,1.68,1.08,0.84,0.24,6.4,0.56,1.33333333333333,0.0425512600515905
0.21,0.003,1.68,1.08,0.84,0.24,6.4,0.56,1.56,0.0431880182124114
0.21,0.003,1.68,1.08,0.84,0.24,6.4,0.733333333333333,0.88,0.0417646764411593
0.21,0.003,1.68,1.08,0.84,0.24,6.4,0.733333333333333,1.10666666666667,0.0424014346019862
0.21,0.003,1.68,1.08,0.84,0.24,6.4,0.733333333333333,1.33333333333333,0.0430381927628084
0.21,0.003,1.68,1.08,0.84,0.24,6.4,0.733333333333333,1.56,0.0436749509236308
0.21,0.003,1.68,1.08,0.84,0.24,6.4,0.906666666666667,0.88,0.04225160915238
0.21,0.003,1.68,1.08,0.84,0.24,6.4,0.906666666666667,1.10666666666667,0.0428883673132022
0.21,0.003,1.68,1.08,0.84,0.24,6.4,0.906666666666667,1.33333333333333,0.043525125474028
0.21,0.003,1.68,1.08,0.84,0.24,6.4,0.906666666666667,1.56,0.0441618836348558
0.21,0.003,1.68,1.08,0.84,0.24,6.4,1.08,0.88,0.0427385418635956
0.21,0.003,1.68,1.08,0.84,0.24,6.4,1.08,1.10666666666667,0.0433753000244223
0.21,0.003,1.68,1.08,0.84,0.24,6.4,1.08,1.33333333333333,0.0440120581852442
0.21,0.003,1.68,1.08,0.84,0.24,6.4,1.08,1.56,0.044648816346077
0.21,0.003,1.68,1.08,0.84,0.24,10.6666666666667,0.56,0.88,0.0492684343755706
0.21,0.003,1.68,1.08,0.84,0.24,10.6666666666667,0.56,1.10666666666667,0.0499051925363817
0.21,0.003,1.68,1.08,0.84,0.24,10.6666666666667,0.56,1.33333333333333,0.0505419506972266
0.21,0.003,1.68,1.08,0.84,0.24,10.6666666666667,0.56,1.56,0.0511787088580434
0.21,0.003,1.68,1.08,0.84,0.24,10.6666666666667,0.733333333333333,0.88,0.0497553670867761
0.21,0.003,1.68,1.08,0.84,0.24,10.6666666666667,0.733333333333333,1.10666666666667,0.0503921252476216
0.21,0.003,1.68,1.08,0.84,0.24,10.6666666666667,0.733333333333333,1.33333333333333,0.0510288834084412
0.21,0.003,1.68,1.08,0.84,0.24,10.6666666666667,0.733333333333333,1.56,0.0516656415692527
0.21,0.003,1.68,1.08,0.84,0.24,10.6666666666667,0.906666666666667,0.88,0.0502422997980161
0.21,0.003,1.68,1.08,0.84,0.24,10.6666666666667,0.906666666666667,1.10666666666667,0.0508790579588412
0.21,0.003,1.68,1.08,0.84,0.24,10.6666666666667,0.906666666666667,1.33333333333333,0.0515158161196681
0.21,0.003,1.68,1.08,0.84,0.24,10.6666666666667,0.906666666666667,1.56,0.0521525742804878
0.21,0.003,1.68,1.08,0.84,0.24,10.6666666666667,1.08,0.88,0.0507292325092321
0.21,0.003,1.68,1.08,0.84,0.24,10.6666666666667,1.08,1.10666666666667,0.0513659906700589
0.21,0.003,1.68,1.08,0.84,0.24,10.6666666666667,1.08,1.33333333333333,0.0520027488308806
0.21,0.003,1.68,1.08,0.84,0.24,10.6666666666667,1.08,1.56,0.0526395069916984
0.21,0.003,1.68,1.08,0.84,0.24,14.9333333333333,0.56,0.88,0.0572591250212103
0.21,0.003,1.68,1.08,0.84,0.24,14.9333333333333,0.56,1.10666666666667,0.0578958831820179
0.21,0.003,1.68,1.08,0.84,0.24,14.9333333333333,0.56,1.33333333333333,0.0585326413428511
0.21,0.003,1.68,1.08,0.84,0.24,14.9333333333333,0.56,1.56,0.0591693995036714
0.21,0.003,1.68,1.08,0.84,0.24,14.9333333333333,0.733333333333333,0.88,0.0577460577324018
0.21,0.003,1.68,1.08,0.84,0.24,14.9333333333333,0.733333333333333,1.10666666666667,0.0583828158932466
0.21,0.003,1.68,1.08,0.84,0.24,14.9333333333333,0.733333333333333,1.33333333333333,0.0590195740540687
0.21,0.003,1.68,1.08,0.84,0.24,14.9333333333333,0.733333333333333,1.56,0.0596563322148959
0.21,0.003,1.68,1.08,0.84,0.24,14.9333333333333,0.906666666666667,0.88,0.0582329904436363
0.21,0.003,1.68,1.08,0.84,0.24,14.9333333333333,0.906666666666667,1.10666666666667,0.0588697486044588
0.21,0.003,1.68,1.08,0.84,0.24,14.9333333333333,0.906666666666667,1.33333333333333,0.0595065067652861
0.21,0.003,1.68,1.08,0.84,0.24,14.9333333333333,0.906666666666667,1.56,0.0601432649261163
0.21,0.003,1.68,1.08,0.84,0.24,14.9333333333333,1.08,0.88,0.0587199231548547
0.21,0.003,1.68,1.08,0.84,0.24,14.9333333333333,1.08,1.10666666666667,0.059356681315679
0.21,0.003,1.68,1.08,0.84,0.24,14.9333333333333,1.08,1.33333333333333,0.0599934394765073
0.21,0.003,1.68,1.08,0.84,0.24,14.9333333333333,1.08,1.56,0.06063019763733
0.21,0.003,1.68,1.08,0.84,0.24,19.2,0.56,0.88,0.0652498156668384
0.21,0.003,1.68,1.08,0.84,0.24,19.2,0.56,1.10666666666667,0.0658865738276626
0.21,0.003,1.68,1.08,0.84,0.24,19.2,0.56,1.33333333333333,0.0665233319884767
0.21,0.003,1.68,1.08,0.84,0.24,19.2,0.56,1.56,0.0671600901493035
0.21,0.003,1.68,1.08,0.84,0.24,19.2,0.733333333333333,0.88,0.0657367483780445
0.21,0.003,1.68,1.08,0.84,0.24,19.2,0.733333333333333,1.10666666666667,0.0663735065388703
0.21,0.003,1.68,1.08,0.84,0.24,19.2,0.733333333333333,1.33333333333333,0.0670102646997011
0.21,0.003,1.68,1.08,0.84,0.24,19.2,0.733333333333333,1.56,0.0676470228605247
0.21,0.003,1.68,1.08,0.84,0.24,19.2,0.906666666666667,0.88,0.0662236810892528
0.21,0.003,1.68,1.08,0.84,0.24,19.2,0.906666666666667,1.10666666666667,0.066860439250092
0.21,0.003,1.68,1.08,0.84,0.24,19.2,0.906666666666667,1.33333333333333,0.0674971974109228
0.21,0.003,1.68,1.08,0.84,0.24,19.2,0.906666666666667,1.56,0.068133955571756
0.21,0.003,1.68,1.08,0.84,0.24,19.2,1.08,0.88,0.0667106138004869
0.21,0.003,1.68,1.08,0.84,0.24,19.2,1.08,1.10666666666667,0.0673473719613125
0.21,0.003,1.68,1.08,0.84,0.24,19.2,1.08,1.33333333333333,0.0679841301221396
0.21,0.003,1.68,1.08,0.84,0.24,19.2,1.08,1.56,0.0686208882829685
0.21,0.003,1.68,1.08,0.84,0.24,6.4,0.56,0.88,0.0412777437299407
0.21,0.003,1.68,1.08,0.84,0.44,6.4,0.56,1.10666666666667,0.0422682564245594
0.21,0.003,1.68,1.08,0.84,0.44,6.4,0.56,1.33333333333333,0.0429050145853793
0.21,0.003,1.68,1.08,0.84,0.44,6.4,0.56,1.56,0.0435417727462097
0.21,0.003,1.68,1.08,0.84,0.44,6.4,0.733333333333333,0.88,0.0421184309749451
0.21,0.003,1.68,1.08,0.84,0.44,6.4,0.733333333333333,1.10666666666667,0.042755189135776
0.21,0.003,1.68,1.08,0.84,0.44,6.4,0.733333333333333,1.33333333333333,0.0433919472965916
0.21,0.003,1.68,1.08,0.84,0.44,6.4,0.733333333333333,1.56,0.0440287054574248
0.21,0.003,1.68,1.08,0.84,0.44,6.4,0.906666666666667,0.88,0.042605363686173
0.21,0.003,1.68,1.08,0.84,0.44,6.4,0.906666666666667,1.10666666666667,0.0432421218469958
0.21,0.003,1.68,1.08,0.84,0.44,6.4,0.906666666666667,1.33333333333333,0.0438788800078192
0.21,0.003,1.68,1.08,0.84,0.44,6.4,0.906666666666667,1.56,0.0445156381686355
0.21,0.003,1.68,1.08,0.84,0.44,6.4,1.08,0.88,0.0430922963973942
0.21,0.003,1.68,1.08,0.84,0.44,6.4,1.08,1.10666666666667,0.0437290545582134
0.21,0.003,1.68,1.08,0.84,0.44,6.4,1.08,1.33333333333333,0.0443658127190416
0.21,0.003,1.68,1.08,0.84,0.44,6.4,1.08,1.56,0.0450025708798595
0.21,0.003,1.68,1.08,0.84,0.44,10.6666666666667,0.56,0.88,0.0496221889093574
0.21,0.003,1.68,1.08,0.84,0.44,10.6666666666667,0.56,1.10666666666667,0.0502589470701885
0.21,0.003,1.68,1.08,0.84,0.44,10.6666666666667,0.56,1.33333333333333,0.0508957052310205
0.21,0.003,1.68,1.08,0.84,0.44,10.6666666666667,0.56,1.56,0.0515324633918327
0.21,0.003,1.68,1.08,0.84,0.44,10.6666666666667,0.733333333333333,0.88,0.0501091216205769
0.21,0.003,1.68,1.08,0.84,0.44,10.6666666666667,0.733333333333333,1.10666666666667,0.0507458797814029
0.21,0.003,1.68,1.08,0.84,0.44,10.6666666666667,0.733333333333333,1.33333333333333,0.0513826379422242
0.21,0.003,1.68,1.08,0.84,0.44,10.6666666666667,0.733333333333333,1.56,0.0520193961030604
0.21,0.003,1.68,1.08,0.84,0.44,10.6666666666667,0.906666666666667,0.88,0.0505960543318033
0.21,0.003,1.68,1.08,0.84,0.44,10.6666666666667,0.906666666666667,1.10666666666667,0.0512328124926391
0.21,0.003,1.68,1.08,0.84,0.44,10.6666666666667,0.906666666666667,1.33333333333333,0.0518695706534569
0.21,0.003,1.68,1.08,0.84,0.44,10.6666666666667,0.906666666666667,1.56,0.052506328814269
0.21,0.003,1.68,1.08,0.84,0.44,10.6666666666667,1.08,0.88,0.051082987043032
0.21,0.003,1.68,1.08,0.84,0.44,10.6666666666667,1.08,1.10666666666667,0.051719745203839
0.21,0.003,1.68,1.08,0.84,0.44,10.6666666666667,1.08,1.33333333333333,0.0523565033646592
0.21,0.003,1.68,1.08,0.84,0.44,10.6666666666667,1.08,1.56,0.0529932615254939
0.21,0.003,1.68,1.08,0.84,0.44,14.9333333333333,0.56,0.88,0.0576128795549859
0.21,0.003,1.68,1.08,0.84,0.44,14.9333333333333,0.56,1.10666666666667,0.0582496377158315
0.21,0.003,1.68,1.08,0.84,0.44,14.9333333333333,0.56,1.33333333333333,0.0588863958766392
0.21,0.003,1.68,1.08,0.84,0.44,14.9333333333333,0.56,1.56,0.0595231540374654
0.21,0.003,1.68,1.08,0.84,0.44,14.9333333333333,0.733333333333333,0.88,0.0580998122662109
0.21,0.003,1.68,1.08,0.84,0.44,14.9333333333333,0.733333333333333,1.10666666666667,0.0587365704270359
0.21,0.003,1.68,1.08,0.84,0.44,14.9333333333333,0.733333333333333,1.33333333333333,0.0593733285878635
0.21,0.003,1.68,1.08,0.84,0.44,14.9333333333333,0.733333333333333,1.56,0.0600100867486807
0.21,0.003,1.68,1.08,0.84,0.44,14.9333333333333,0.906666666666667,0.88,0.0585867449774301
0.21,0.003,1.68,1.08,0.84,0.44,14.9333333333333,0.906666666666667,1.10666666666667,0.0592235031382529
0.21,0.003,1.68,1.08,0.84,0.44,14.9333333333333,0.906666666666667,1.33333333333333,0.0598602612990844
0.21,0.003,1.68,1.08,0.84,0.44,14.9333333333333,0.906666666666667,1.56,0.0604970194599188
0.21,0.003,1.68,1.08,0.84,0.44,14.9333333333333,1.08,0.88,0.0590736776886482
0.21,0.003,1.68,1.08,0.84,0.44,14.9333333333333,1.08,1.10666666666667,0.0597104358494679
0.21,0.003,1.68,1.08,0.84,0.44,14.9333333333333,1.08,1.33333333333333,0.0603471940103046
0.21,0.003,1.68,1.08,0.84,0.44,14.9333333333333,1.08,1.56,0.0609839521711381
0.21,0.003,1.68,1.08,0.84,0.44,19.2,0.56,0.88,0.0656035702006281
0.21,0.003,1.68,1.08,0.84,0.44,19.2,0.56,1.10666666666667,0.0662403283614466
0.21,0.003,1.68,1.08,0.84,0.44,19.2,0.56,1.33333333333333,0.0668770865222845
0.21,0.003,1.68,1.08,0.84,0.44,19.2,0.56,1.56,0.0675138446831029
0.21,0.003,1.68,1.08,0.84,0.44,19.2,0.733333333333333,0.88,0.0660905029118363
0.21,0.003,1.68,1.08,0.84,0.44,19.2,0.733333333333333,1.10666666666667,0.0667272610726594
0.21,0.003,1.68,1.08,0.84,0.44,19.2,0.733333333333333,1.33333333333333,0.0673640192334919
0.21,0.003,1.68,1.08,0.84,0.44,19.2,0.733333333333333,1.56,0.0680007773943042
0.21,0.003,1.68,1.08,0.84,0.44,19.2,0.906666666666667,0.88,0.0665774356230743
0.21,0.003,1.68,1.08,0.84,0.44,19.2,0.906666666666667,1.10666666666667,0.0672141937838807
0.21,0.003,1.68,1.08,0.84,0.44,19.2,0.906666666666667,1.33333333333333,0.0678509519447084
0.21,0.003,1.68,1.08,0.84,0.44,19.2,0.906666666666667,1.56,0.0684877101055302
0.21,0.003,1.68,1.08,0.84,0.44,19.2,1.08,0.88,0.067064368334276
0.21,0.003,1.68,1.08,0.84,0.44,19.2,1.08,1.10666666666667,0.0677011264951071
0.21,0.003,1.68,1.08,0.84,0.44,19.2,1.08,1.33333333333333,0.0683378846559246
0.21,0.003,1.68,1.08,0.84,0.44,19.2,1.08,1.56,0.0689746428167601
0.21,0.003,1.68,1.08,0.84,0.44,6.4,0.56,0.88,0.0416314982637379
0.21,0.003,1.68,1.08,0.84,0.64,6.4,0.56,1.10666666666667,0.0426220109583491
0.21,0.003,1.68,1.08,0.84,0.64,6.4,0.56,1.33333333333333,0.043258769119177
0.21,0.003,1.68,1.08,0.84,0.64,6.4,0.56,1.56,0.0438955272799954
0.21,0.003,1.68,1.08,0.84,0.64,6.4,0.733333333333333,0.88,0.0424721855087392
0.21,0.003,1.68,1.08,0.84,0.64,6.4,0.733333333333333,1.10666666666667,0.0431089436695655
0.21,0.003,1.68,1.08,0.84,0.64,6.4,0.733333333333333,1.33333333333333,0.0437457018303958
0.21,0.003,1.68,1.08,0.84,0.64,6.4,0.733333333333333,1.56,0.0443824599912193
0.21,0.003,1.68,1.08,0.84,0.64,6.4,0.906666666666667,0.88,0.0429591182199539
0.21,0.003,1.68,1.08,0.84,0.64,6.4,0.906666666666667,1.10666666666667,0.0435958763807881
0.21,0.003,1.68,1.08,0.84,0.64,6.4,0.906666666666667,1.33333333333333,0.0442326345416067
0.21,0.003,1.68,1.08,0.84,0.64,6.4,0.906666666666667,1.56,0.0448693927024286
0.21,0.003,1.68,1.08,0.84,0.64,6.4,1.08,0.88,0.0434460509311688
0.21,0.003,1.68,1.08,0.84,0.64,6.4,1.08,1.10666666666667,0.0440828090920043
0.21,0.003,1.68,1.08,0.84,0.64,6.4,1.08,1.33333333333333,0.0447195672528243
0.21,0.003,1.68,1.08,0.84,0.64,6.4,1.08,1.56,0.0453563254136475
0.21,0.003,1.68,1.08,0.84,0.64,10.6666666666667,0.56,0.88,0.0499759434431467
0.21,0.003,1.68,1.08,0.84,0.64,10.6666666666667,0.56,1.10666666666667,0.0506127016039692
0.21,0.003,1.68,1.08,0.84,0.64,10.6666666666667,0.56,1.33333333333333,0.0512494597648074
0.21,0.003,1.68,1.08,0.84,0.64,10.6666666666667,0.56,1.56,0.0518862179256146
0.21,0.003,1.68,1.08,0.84,0.64,10.6666666666667,0.733333333333333,0.88,0.0504628761543631
0.21,0.003,1.68,1.08,0.84,0.64,10.6666666666667,0.733333333333333,1.10666666666667,0.0510996343151993
0.21,0.003,1.68,1.08,0.84,0.64,10.6666666666667,0.733333333333333,1.33333333333333,0.0517363924760042
0.21,0.003,1.68,1.08,0.84,0.64,10.6666666666667,0.733333333333333,1.56,0.0523731506368577
0.21,0.003,1.68,1.08,0.84,0.64,10.6666666666667,0.906666666666667,0.88,0.0509498088656077
0.21,0.003,1.68,1.08,0.84,0.64,10.6666666666667,0.906666666666667,1.10666666666667,0.0515865670264095
0.21,0.003,1.68,1.08,0.84,0.64,10.6666666666667,0.906666666666667,1.33333333333333,0.0522233251872314
0.21,0.003,1.68,1.08,0.84,0.64,10.6666666666667,0.906666666666667,1.56,0.0528600833480714
0.21,0.003,1.68,1.08,0.84,0.64,10.6666666666667,1.08,0.88,0.0514367415768065
0.21,0.003,1.68,1.08,0.84,0.64,10.6666666666667,1.08,1.10666666666667,0.0520734997376408
0.21,0.003,1.68,1.08,0.84,0.64,10.6666666666667,1.08,1.33333333333333,0.0527102578984701
0.21,0.003,1.68,1.08,0.84,0.64,10.6666666666667,1.08,1.56,0.0533470160592861
0.21,0.003,1.68,1.08,0.84,0.64,14.9333333333333,0.56,0.88,0.0579666340887758
0.21,0.003,1.68,1.08,0.84,0.64,14.9333333333333,0.56,1.10666666666667,0.0586033922496056
0.21,0.003,1.68,1.08,0.84,0.64,14.9333333333333,0.56,1.33333333333333,0.0592401504104223
0.21,0.003,1.68,1.08,0.84,0.64,14.9333333333333,0.56,1.56,0.0598769085712487
0.21,0.003,1.68,1.08,0.84,0.64,14.9333333333333,0.733333333333333,0.88,0.0584535668
0.21,0.003,1.68,1.08,0.84,0.64,14.9333333333333,0.733333333333333,1.10666666666667,0.0590903249608305
0.21,0.003,1.68,1.08,0.84,0.64,14.9333333333333,0.733333333333333,1.33333333333333,0.0597270831216651
0.21,0.003,1.68,1.08,0.84,0.64,14.9333333333333,0.733333333333333,1.56,0.0603638412824719
0.21,0.003,1.68,1.08,0.84,0.64,14.9333333333333,0.906666666666667,0.88,0.0589404995112257
0.21,0.003,1.68,1.08,0.84,0.64,14.9333333333333,0.906666666666667,1.10666666666667,0.0595772576720453
0.21,0.003,1.68,1.08,0.84,0.64,14.9333333333333,0.906666666666667,1.33333333333333,0.0602140158328799
0.21,0.003,1.68,1.08,0.84,0.64,14.9333333333333,0.906666666666667,1.56,0.0608507739936998
0.21,0.003,1.68,1.08,0.84,0.64,14.9333333333333,1.08,0.88,0.0594274322224358
0.21,0.003,1.68,1.08,0.84,0.64,14.9333333333333,1.08,1.10666666666667,0.0600641903832736
0.21,0.003,1.68,1.08,0.84,0.64,14.9333333333333,1.08,1.33333333333333,0.0607009485440801
0.21,0.003,1.68,1.08,0.84,0.64,14.9333333333333,1.08,1.56,0.061337706704921
0.21,0.003,1.68,1.08,0.84,0.64,19.2,0.56,0.88,0.0659573247344074
0.21,0.003,1.68,1.08,0.84,0.64,19.2,0.56,1.10666666666667,0.06659408289523
0.21,0.003,1.68,1.08,0.84,0.64,19.2,0.56,1.33333333333333,0.0672308410560565
0.21,0.003,1.68,1.08,0.84,0.64,19.2,0.56,1.56,0.0678675992168787
0.21,0.003,1.68,1.08,0.84,0.64,19.2,0.733333333333333,0.88,0.0664442574456305
0.21,0.003,1.68,1.08,0.84,0.64,19.2,0.733333333333333,1.10666666666667,0.0670810156064485
0.21,0.003,1.68,1.08,0.84,0.64,19.2,0.733333333333333,1.33333333333333,0.0677177737672714
0.21,0.003,1.68,1.08,0.84,0.64,19.2,0.733333333333333,1.56,0.0683545319281076
0.21,0.003,1.68,1.08,0.84,0.64,19.2,0.906666666666667,0.88,0.0669311901568542
0.21,0.003,1.68,1.08,0.84,0.64,19.2,0.906666666666667,1.10666666666667,0.0675679483176722
0.21,0.003,1.68,1.08,0.84,0.64,19.2,0.906666666666667,1.33333333333333,0.0682047064785088
0.21,0.003,1.68,1.08,0.84,0.64,19.2,0.906666666666667,1.56,0.068841464639323
0.21,0.003,1.68,1.08,0.84,0.64,19.2,1.08,0.88,0.0674181228680597
0.21,0.003,1.68,1.08,0.84,0.64,19.2,1.08,1.10666666666667,0.0680548810288979
0.21,0.003,1.68,1.08,0.84,0.64,19.2,1.08,1.33333333333333,0.0686916391897246
0.21,0.003,1.68,1.08,0.84,0.64,19.2,1.08,1.56,0.0693283973505459
0.21,0.003,1.68,1.08,0.84,0.64,6.4,0.56,0.88,0.0419852527975176
0.21,0.003,1.68,1.08,0.84,0.84,6.4,0.56,1.10666666666667,0.0429757654921432
0.21,0.003,1.68,1.08,0.84,0.84,6.4,0.56,1.33333333333333,0.0436125236529593
0.21,0.003,1.68,1.08,0.84,0.84,6.4,0.56,1.56,0.044249281813789
0.21,0.003,1.68,1.08,0.84,0.84,6.4,0.733333333333333,0.88,0.0428259400425249
0.21,0.003,1.68,1.08,0.84,0.84,6.4,0.733333333333333,1.10666666666667,0.0434626982033598
0.21,0.003,1.68,1.08,0.84,0.84,6.4,0.733333333333333,1.33333333333333,0.0440994563641753
0.21,0.003,1.68,1.08,0.84,0.84,6.4,0.733333333333333,1.56,0.0447362145250047
0.21,0.003,1.68,1.08,0.84,0.84,6.4,0.906666666666667,0.88,0.0433128727537572
0.21,0.003,1.68,1.08,0.84,0.84,6.4,0.906666666666667,1.10666666666667,0.04394963091457
0.21,0.003,1.68,1.08,0.84,0.84,6.4,0.906666666666667,1.33333333333333,0.0445863890754043
0.21,0.003,1.68,1.08,0.84,0.84,6.4,0.906666666666667,1.56,0.0452231472362221
0.21,0.003,1.68,1.08,0.84,0.84,6.4,1.08,0.88,0.0437998054649644
0.21,0.003,1.68,1.08,0.84,0.84,6.4,1.08,1.10666666666667,0.0444365636257947
0.21,0.003,1.68,1.08,0.84,0.84,6.4,1.08,1.33333333333333,0.0450733217866144
0.21,0.003,1.68,1.08,0.84,0.84,6.4,1.08,1.56,0.0457100799474394
0.21,0.003,1.68,1.08,0.84,0.84,10.6666666666667,0.56,0.88,0.0503296979769397
0.21,0.003,1.68,1.08,0.84,0.84,10.6666666666667,0.56,1.10666666666667,0.0509664561377649
0.21,0.003,1.68,1.08,0.84,0.84,10.6666666666667,0.56,1.33333333333333,0.0516032142985919
0.21,0.003,1.68,1.08,0.84,0.84,10.6666666666667,0.56,1.56,0.0522399724594011
0.21,0.003,1.68,1.08,0.84,0.84,10.6666666666667,0.733333333333333,0.88,0.0508166306881534
0.21,0.003,1.68,1.08,0.84,0.84,10.6666666666667,0.733333333333333,1.10666666666667,0.0514533888489921
0.21,0.003,1.68,1.08,0.84,0.84,10.6666666666667,0.733333333333333,1.33333333333333,0.0520901470097982
0.21,0.003,1.68,1.08,0.84,0.84,10.6666666666667,0.733333333333333,1.56,0.0527269051706284
0.21,0.003,1.68,1.08,0.84,0.84,10.6666666666667,0.906666666666667,0.88,0.0513035633993996
0.21,0.003,1.68,1.08,0.84,0.84,10.6666666666667,0.906666666666667,1.10666666666667,0.0519403215602165
0.21,0.003,1.68,1.08,0.84,0.84,10.6666666666667,0.906666666666667,1.33333333333333,0.0525770797210236
0.21,0.003,1.68,1.08,0.84,0.84,10.6666666666667,0.906666666666667,1.56,0.0532138378818588
0.21,0.003,1.68,1.08,0.84,0.84,10.6666666666667,1.08,0.88,0.051790496110606
0.21,0.003,1.68,1.08,0.84,0.84,10.6666666666667,1.08,1.10666666666667,0.0524272542714216
0.21,0.003,1.68,1.08,0.84,0.84,10.6666666666667,1.08,1.33333333333333,0.0530640124322539
0.21,0.003,1.68,1.08,0.84,0.84,10.6666666666667,1.08,1.56,0.0537007705930936
0.21,0.003,1.68,1.08,0.84,0.84,14.9333333333333,0.56,0.88,0.058320388622569
0.21,0.003,1.68,1.08,0.84,0.84,14.9333333333333,0.56,1.10666666666667,0.0589571467833991
0.21,0.003,1.68,1.08,0.84,0.84,14.9333333333333,0.56,1.33333333333333,0.0595939049442175
0.21,0.003,1.68,1.08,0.84,0.84,14.9333333333333,0.56,1.56,0.0602306631050454
